procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 397922016  14848 40032548    0    0     0     0 9348 1196 14  2 84  0  0
 6  0      0 397923680  14848 40034108    0    0     0     0 9089  885 13  3 84  0  0
 6  0      0 399143328  14848 38692976    0    0     0     0 7601 1408 10  2 88  0  0
 5  0      0 400164576  14848 37625104    0    0     0     0 5562  931  8  2 90  0  0
52  0      0 411274528  14848 36291168    0    0     0    64 11064 2623 10  3 86  0  0
11  0      0 409784480  14848 36381656    0    0     0     0 19683 5931 19  5 76  0  0
11  0      0 408745280  14848 36494984    0    0     0     0 13509 3070 19  3 78  0  0
10  0      0 407335648  14848 36543452    0    0     0     0 12859 1751 20  3 77  0  0
11  0      0 405351360  14848 36698328    0    0     0     0 13879 3240 19  3 77  0  0
10  0      0 400376768  14860 41099776    0    0     0    48 13376 2387 15  8 77  0  0
 5  0      0 398602080  14860 42864108    0    0     0     0 9127 1886  9  4 87  0  0
 5  0      0 401046720  14860 39423512    0    0     0     0 5658  956  9  1 90  0  0
 4  0      0 402738528  14860 37733260    0    0     0     0 5289  822  9  1 90  0  0
 4  0      0 403323072  14860 37132728    0    0     0     0 4768  866  7  2 92  0  0
11  0      0 409074784  14860 36761936    0    0     0     0 21951 3292 19  5 76  0  0
11  0      0 407841184  14872 36770072    0    0     0    44 12463 1059 20  3 77  0  0
12  0      0 406518016  14872 36809896    0    0     0     0 12564 1466 20  3 77  0  0
11  0      0 405349568  14872 36809896    0    0     0     0 12211  808 20  3 77  0  0
11  0      0 403181632  14872 37265936    0    0     0     0 12348 1000 19  3 77  0  0
12  0      0 396649024  14872 43694464    0    0     0     0 14884 1827 14  9 77  0  0
12  0      0 398371584  14872 41974220    0    0     0     0 13339 1001 23  2 75  0  0
13  0      0 400024512  14872 40340020    0    0     0     0 13297  962 23  2 75  0  0
12  0      0 400862592  14872 38560028    0    0     0     0 13597 1591 23  2 75  0  0
11  0      0 399093952  14872 40044308    0    0     0     0 13073  880 20  5 75  0  0
12  0      0 395703744  14872 43721292    0    0     0     0 13236 1556 16  7 77  0  0
12  0      0 397445824  14880 42000932    0    0     0    68 13569 1141 23  2 75  0  0
12  0      0 399086464  14880 40315860    0    0     0     0 13823 1570 22  2 75  0  0
12  0      0 400646592  14880 38616956    0    0     0     0 13605 1326 22  3 75  0  0
11  0      0 398957920  14880 40046280    0    0     0     0 13337 1105 19  6 75  0  0
12  0      0 395248032  14880 42873760    0    0     0     0 12848 1226 16  8 77  0  0
12  0      0 395598112  14880 42500588    0    0     0     0 13849 1219 21  4 75  0  0
12  0      0 396905632  14880 41156788    0    0     0     0 13279 1010 22  3 75  0  0
12  0      0 397286464  14880 39916148    0    0     0     0 13510 1300 21  4 75  0  0
10  0      0 397535424  14880 39742340    0    0     0     0 12467  975 18  6 77  0  0
 8  0      0 396063808  14880 42322908    0    0     0     0 10804 1188 12  7 81  0  0
 9  0      0 393709568  14880 44549076    0    0     0     0 9666 1267 12  5 83  0  0
 9  0      0 394958624  14880 42296272    0    0     0     0 10398 1069 17  2 81  0  0
 8  0      0 396257216  14880 41004000    0    0     0     0 9814  831 15  3 82  0  0
 6  0      0 396172128  14880 40978756    0    0     0     0 8636  900 11  4 85  0  0
 5  0      0 396350112  14880 40636716    0    0     0     0 6642  967  9  3 88  0  0
 4  0      0 398909056  14880 38123248    0    0     0    64 4636  788  7  1 91  0  0
87  0      0 409990176  14880 36940404    0    0     0     0 12056 2035 12  3 85  0  0
11  0      0 408365728  14880 36940220    0    0     0     0 14951 1772 20  4 76  0  0
11  0      0 407253728  14880 36940220    0    0     0     0 12366  855 20  3 77  0  0
12  0      0 405762848  14880 36940220    0    0     0     0 12175  824 20  3 77  0  0
11  0      0 403981216  14880 36940220    0    0     0     0 12242  885 20  3 77  0  0
11  0      0 397088512  14892 43326412    0    0     0    48 12563 1188 13  9 77  0  0
 5  0      0 399024896  14892 41322588    0    0     0     0 7013 1335 10  2 88  0  0
 5  0      0 401778816  14892 37881204    0    0     0     0 5658 1082  9  1 90  0  0
 4  0      0 401785248  14892 38643468    0    0     0     0 4627  591  7  1 91  0  0
54  0      0 411046912  14892 36940136    0    0     0     0 13412 2682 13  3 83  0  0
12  0      0 409586880  14892 36940220    0    0     0     0 14780 1869 20  4 76  0  0
11  0      0 408173312  14904 36940220    0    0     0    44 12188  822 20  3 77  0  0
11  0      0 407044768  14904 36940220    0    0     0     0 12265  848 20  3 77  0  0
11  0      0 405045472  14904 36940220    0    0     0     0 12277  934 20  3 77  0  0
12  0      0 399053920  14904 42342140    0    0     0     0 12512  989 15  8 77  0  0
12  0      0 399047808  14904 42341076    0    0     0     0 15463 1873 21  4 75  0  0
12  0      0 400682624  14904 40715588    0    0     0     0 13355  965 23  2 75  0  0
12  0      0 402500096  14904 38906100    0    0     0     0 13494 1129 23  2 75  0  0
11  0      0 402759040  14904 38571424    0    0     0     0 13150  903 22  3 75  0  0
11  0      0 399341856  14904 41600764    0    0     0     0 12507 1136 17  6 77  0  0
12  0      0 397930976  14912 42962244    0    0     0    68 13581 1274 19  5 76  0  0
11  0      0 397415008  14912 43483020    0    0     0     0 12412 1106 20  3 77  0  0
12  0      0 398053184  14912 42681440    0    0     0     0 13062 1103 22  3 76  0  0
10  0      0 397373792  14912 43294920    0    0     0     0 13238  970 19  5 75  0  0
11  0      0 398870880  14912 41614144    0    0     0     0 11514  937 18  3 79  0  0
12  0      0 397318976  14912 43164176    0    0     0     0 13421 1495 18  6 76  0  0
11  0      0 397343936  14912 43008720    0    0     0     0 12915 1052 22  2 76  0  0
10  0      0 395707392  14912 44595304    0    0     0     0 12103  847 19  4 78  0  0
11  0      0 396257120  14912 43911508    0    0     0     0 12496 1085 19  3 77  0  0
10  0      0 395844416  14912 43451820    0    0     0     0 11833 1271 17  4 79  0  0
 8  0      0 395161472  14912 43926992    0    0     0     0 11210  960 16  5 79  0  0
 7  0      0 395762816  14912 43284660    0    0     0     0 9585 1475 13  3 83  0  0
 8  0      0 395692448  14912 43761508    0    0     0     0 8795  994 12  3 85  0  0
 8  0      0 397342080  14912 42353928    0    0     0     0 9461  994 14  3 83  0  0
 7  0      0 398993184  14912 41013032    0    0     0     0 8588  871 12  2 85  0  0
 6  0      0 399304512  14912 40689612    0    0     0     0 8068  955 10  4 86  0  0
 4  0      0 400594656  14912 39405000    0    0     0    64 5694  977  8  2 90  0  0
11  0      0 402934048  14912 37262776    0    0     0     0 4891  980  7  1 91  0  0
11  0      0 407887904  14912 36940208    0    0     0     0 20109 2969 20  5 75  0  0
11  0      0 407258784  14912 36940208    0    0     0     0 12263  854 20  3 77  0  0
11  0      0 406446656  14912 36940208    0    0     0     0 12236  784 20  3 77  0  0
11  0      0 405238336  14912 36940208    0    0     0     0 12273  929 20  3 77  0  0
11  0      0 401419200  14912 39550904    0    0     0     0 12255  818 17  5 77  0  0
 5  0      0 398473216  14924 42525988    0    0     0    48 10249 1466 10  7 83  0  0
 5  0      0 401395520  14924 39601724    0    0     0     0 6505 1061  9  1 90  0  0
 4  0      0 402641536  14924 38007368    0    0     0     0 5730 1008  8  1 90  0  0
11  0      0 404116320  14924 37021100    0    0     0     0 4825  954  7  2 91  0  0
11  0      0 410226816  14924 36940208    0    0     0     0 20826 4853 21  5 75  0  0
11  0      0 408792064  14936 36940196    0    0     0    44 12225  852 20  3 77  0  0
11  0      0 407285984  14936 36940208    0    0     0     0 12304  921 20  3 77  0  0
11  0      0 405496512  14936 36940208    0    0     0     0 12264  870 20  3 77  0  0
11  0      0 402952512  14936 37855936    0    0     0     0 12268  874 19  4 77  0  0
12  0      0 396995808  14936 43616000    0    0     0     0 15799 1633 15  9 76  0  0
12  0      0 397825824  14936 41982860    0    0     0     0 13314 1033 23  2 75  0  0
12  0      0 399333632  14936 40332156    0    0     0     0 13199  903 23  2 75  0  0
12  0      0 401026720  14936 38646056    0    0     0     0 13297  935 22  3 75  0  0
11  0      0 400450848  14936 39590716    0    0     0     0 12582  709 20  4 76  0  0
11  0      0 397608640  14936 43061744    0    0     0     0 13418 1468 16  8 76  0  0
11  0      0 397712096  14944 42830160    0    0     0    68 12775  760 21  4 76  0  0
12  0      0 399468000  14944 41241264    0    0     0     0 13323 1100 22  3 75  0  0
12  0      0 400792640  14944 39832608    0    0     0     0 13375 1001 22  3 75  0  0
12  0      0 399598144  14944 40381580    0    0     0     0 13468 1094 20  5 75  0  0
11  0      0 398393312  14944 41469776    0    0     0     0 13078 1004 19  5 75  0  0
12  0      0 396540736  14944 43176644    0    0     0     0 13148 1474 19  4 77  0  0
12  0      0 397333024  14944 42101664    0    0     0     0 13281 1087 21  3 75  0  0
12  0      0 397113888  14944 41902900    0    0     0     0 13436 1039 20  5 75  0  0
11  0      0 398010848  14944 41241444    0    0     0     0 12722 1054 20  4 77  0  0
11  0      0 398781120  14944 40799728    0    0     0     0 12336 1109 19  4 77  0  0
 9  0      0 396538624  14944 43061772    0    0     0     0 13930 3244 13  6 80  0  0
 7  0      0 396355648  14944 42664940    0    0     0     0 10660 1543 14  4 83  0  0
 7  0      0 396815744  14944 41170132    0    0     0     0 8505  887 13  2 85  0  0
 6  0      0 398157216  14944 39843740    0    0     0     0 8005  802 12  2 87  0  0
 5  0      0 398308928  14944 39711608    0    0     0     0 6845  924  9  3 88  0  0
 4  0      0 399920928  14944 38123308    0    0     0    64 4752  818  8  1 91  0  0
11  0      0 409916544  14944 36940244    0    0     0     0 16171 3067 16  4 80  0  0
11  0      0 408393088  14944 36940244    0    0     0     0 12449 3109 19  4 77  0  0
11  0      0 406466400  14944 36940244    0    0     0     0 12076  776 20  3 77  0  0
11  0      0 404878016  14944 36940244    0    0     0     0 12254  906 20  3 77  0  0
11  0      0 402830784  14944 37117872    0    0     0     0 12172  856 20  3 77  0  0
 7  0      0 396243008  14956 43378032    0    0     0    44 12008 1403 11  9 79  0  0
 5  0      0 399178560  14956 40462016    0    0     0     0 5986 1038  9  2 89  0  0
 4  0      0 401612544  14956 37881336    0    0     0     0 5643 1199  9  1 90  0  0
 4  0      0 402304128  14956 38067996    0    0     0     0 4536  664  7  1 92  0  0
11  0      0 410197600  14956 36940216    0    0     0     0 17523 3336 17  4 79  0  0
11  0      0 408682688  14956 36940216    0    0     0     0 12201  857 19  4 77  0  0
11  0      0 407233760  14968 36858408    0    0     0    44 12260  949 20  3 77  0  0
11  0      0 405597920  14968 36857572    0    0     0     0 12253  865 20  3 77  0  0
11  0      0 403655552  14968 36932108    0    0     0     0 12228  886 20  3 77  0  0
12  0      0 396593280  14968 43640304    0    0     0     0 14402 1476 14  9 77  0  0
12  0      0 398214208  14968 42018896    0    0     0     0 13886 1322 23  2 75  0  0
12  0      0 399964384  14968 40298480    0    0     0     0 13353 1075 23  2 75  0  0
12  0      0 401702848  14968 38578128    0    0     0     0 13444 1129 23  2 75  0  0
11  0      0 402107872  14968 38028524    0    0     0     0 13287  975 23  2 75  0  0
12  0      0 397744736  14968 43699804    0    0     0     0 14027 1320 13 10 77  0  0
12  0      0 398613600  14976 42019056    0    0     0    68 13529 1047 22  3 75  0  0
12  0      0 400346208  14976 40298560    0    0     0     0 13393 1209 22  3 75  0  0
12  0      0 401940160  14976 38578144    0    0     0     0 13476 1254 23  2 75  0  0
11  0      0 401007552  14976 39206952    0    0     0     0 13816 1998 19  5 75  0  0
12  0      0 398516032  14976 40994044    0    0     0     0 13503 1341 17  7 76  0  0
11  0      0 398936608  14976 41161004    0    0     0     0 13386 1196 21  4 75  0  0
12  0      0 399973504  14984 40132696    0    0     0    12 13461 1180 21  4 75  0  0
12  0      0 401068544  14984 38501024    0    0     0     0 13493 1165 23  2 75  0  0
12  0      0 399811264  14984 39384896    0    0     0     0 13400 1097 19  6 75  0  0
12  0      0 399266240  14984 39933736    0    0     0     0 13617 1330 19  6 75  0  0
 8  0      0 397841280  14984 41326972    0    0     0     0 12507 1111 16  3 80  0  0
 8  0      0 399006592  14984 40018196    0    0     0     0 10684 1622 15  3 82  0  0
 7  0      0 398912832  14984 40084900    0    0     0     0 9339  840 12  5 83  0  0
 5  0      0 400122496  14984 38887824    0    0     0     0 6224  960  9  2 89  0  0
 4  0      0 400639200  14984 37853908    0    0     0     0 5254  910  7  2 91  0  0
11  0      0 408167936  14984 36711636    0    0     0     0 18353 3431 17  5 79  0  0
11  0      0 407563104  14984 36711660    0    0     0     0 12259  838 19  4 77  0  0
11  0      0 406829472  14984 36711660    0    0     0     0 12322  808 20  3 77  0  0
11  0      0 405650912  14984 36711660    0    0     0     0 12478  876 20  3 77  0  0
11  0      0 404085184  14984 36730536    0    0     0     0 12341  915 20  3 77  0  0
 8  0      0 397109280  14996 43392068    0    0     0    48 12312 1232 12 10 79  0  0
 5  0      0 399076384  14996 40233452    0    0     0     0 6034  858  9  2 89  0  0
 4  0      0 401723456  14996 37703848    0    0     0     0 5519 1010  9  1 90  0  0
 4  0      0 402152800  14996 36938144    0    0     0     0 4748  938  7  2 92  0  0
11  0      0 410101792  14996 36711696    0    0     0     0 21382 3916 20  5 75  0  0
11  0      0 409144864  14996 36711696    0    0     0     0 12249  860 19  3 77  0  0
11  0      0 407680896  15008 36711684    0    0     0    44 12286  824 20  3 77  0  0
12  0      0 406028288  15008 36711696    0    0     0     0 12300  940 20  3 77  0  0
11  0      0 403351072  15008 37782788    0    0     0     0 12254  841 19  4 77  0  0
12  0      0 397509216  15008 43593048    0    0     0     0 14872 1911 15  8 76  0  0
12  0      0 398702688  15008 41872976    0    0     0     0 13350 1018 23  2 75  0  0
12  0      0 400442880  15008 40152432    0    0     0     0 13423 1073 23  2 75  0  0
12  0      0 402105088  15008 38432172    0    0     0     0 13475  994 23  2 75  0  0
11  0      0 399597312  15008 40461320    0    0     0     0 13052  912 19  5 75  0  0
12  0      0 397326464  15008 42733712    0    0     0     0 13937 1921 17  7 76  0  0
12  0      0 398398080  15016 41012876    0    0     0    68 13267 1056 23  2 75  0  0
12  0      0 400136160  15016 39292416    0    0     0     0 13250  992 22  3 75  0  0
12  0      0 401908480  15016 37572032    0    0     0     0 13215  958 22  3 75  0  0
11  0      0 399421856  15016 39689208    0    0     0     0 12517  810 19  5 76  0  0
12  0      0 398140960  15016 41619832    0    0     0     0 13789 1633 16  9 76  0  0
12  0      0 398003968  15016 41013252    0    0     0     0 13756 1274 21  4 75  0  0
12  0      0 399291200  15016 39634120    0    0     0     0 13215  922 23  2 75  0  0
12  0      0 400548672  15016 38222076    0    0     0     0 13295  964 22  3 75  0  0
10  0      0 397968352  15016 40928396    0    0     0     0 12733 1174 17  7 77  0  0
